id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
INET_N_1011;INET_N_1011;['CZ_1758'];['INET_N_1011'];49.021483;16.489006;CZ;None;{'nuts_id_1': 'CZ0', 'nuts_id_2': 'CZ06', 'nuts_id_3': 'CZ064'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
INET_N_1210;INET_N_1210;['CZ_158'];['INET_N_1210'];49.205456;16.155745;CZ;None;{'nuts_id_1': 'CZ0', 'nuts_id_2': 'CZ06', 'nuts_id_3': 'CZ063'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4375_p;None;['SEQ_4375_p'];['SEQ_4375_p'];49.30754;16.00487;CZ;None;{'nuts_id_1': 'CZ0', 'nuts_id_2': 'CZ06', 'nuts_id_3': 'CZ063'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
INET_N_871;INET_N_871;['CZ_111'];['INET_N_871'];50.016479;14.930975;CZ;None;{'nuts_id_1': 'CZ0', 'nuts_id_2': 'CZ02', 'nuts_id_3': 'CZ020'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
INET_N_694;INET_N_694;['CZ_1766'];['INET_N_694'];50.312;14.17;CZ;None;{'nuts_id_1': 'CZ0', 'nuts_id_2': 'CZ02', 'nuts_id_3': 'CZ020'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
INET_N_1269;INET_N_1269;['SK_1760'];['INET_N_1269'];48.546336;17.316051;SK;None;{'nuts_id_1': 'SK0', 'nuts_id_2': 'SK02', 'nuts_id_3': 'SK021'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4402_p;None;['SEQ_4402_p'];['SEQ_4402_p'];48.4267;17.698375;SK;None;{'nuts_id_1': 'SK0', 'nuts_id_2': 'SK02', 'nuts_id_3': 'SK021'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4406_p;None;['SEQ_4406_p'];['SEQ_4406_p'];48.25322;18.77116;SK;None;{'nuts_id_1': 'SK0', 'nuts_id_2': 'SK02', 'nuts_id_3': 'SK023'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
INET_N_752;INET_N_752;['SK_1774'];['INET_N_752'];48.6;20.72;SK;None;{'nuts_id_1': 'SK0', 'nuts_id_2': 'SK04', 'nuts_id_3': 'SK042'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4413_p;None;['SEQ_4413_p'];['SEQ_4413_p'];48.5896;21.07065;SK;None;{'nuts_id_1': 'SK0', 'nuts_id_2': 'SK04', 'nuts_id_3': 'SK042'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
INET_N_1730;INET_N_1730;['SK_222'];['INET_N_1730'];48.548409;22.122174;SK;None;{'nuts_id_1': 'SK0', 'nuts_id_2': 'SK04', 'nuts_id_3': 'SK042'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
INET_N_1400;INET_N_1400;['CH_189'];['INET_N_1400'];47.079;8.133;CH;None;{'nuts_id_1': 'CH0', 'nuts_id_2': 'CH06', 'nuts_id_3': 'CH061'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
INET_N_979;INET_N_979;['CH_1778'];['INET_N_979'];47.386;7.946;CH;None;{'nuts_id_1': 'CH0', 'nuts_id_2': 'CH02', 'nuts_id_3': 'CH023'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
INET_N_1720;INET_N_1720;['PT_1789'];['INET_N_1720'];42.024802;-8.639802;PT;None;{'nuts_id_1': 'PT1', 'nuts_id_2': 'PT11', 'nuts_id_3': 'PT111'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
INET_N_81;INET_N_81;['ES_275'];['INET_N_81'];41.6704;-3.6892;ES;None;{'nuts_id_1': 'ES4', 'nuts_id_2': 'ES41', 'nuts_id_3': 'ES412'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
