id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
INET_CS_314;Lelystad;['INET_CS_314'];['INET_N_940'];52.5772;5.53;NL;GEO_44501;{'capacity_E_MW': 999.0, 'capacity_TH_MW': 570.7499408818118, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 2010.0, 'nuts_id_1': 'NL2', 'nuts_id_2': 'NL23', 'nuts_id_3': 'NL230'};{'capacity_E_MW': 0, 'capacity_TH_MW': 191.7364897822353, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'Lasso(capacity_E_MW, est_generation_GWh)', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_315;Lemgo;['INET_CS_315'];['INET_N_941'];52.0262;8.8666;DE;None;{'capacity_E_MW': 12.8, 'capacity_TH_MW': 181.19587423905458, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 2002.0, 'nuts_id_1': 'DEA', 'nuts_id_2': 'DEA4', 'nuts_id_3': 'DEA45'};{'capacity_E_MW': 0, 'capacity_TH_MW': 191.7364897822353, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'Lasso(capacity_E_MW, est_generation_GWh)', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_316;Leopoldau;['INET_CS_316'];['INET_N_943'];48.2767;16.4339;AT;GEO_45181;{'capacity_E_MW': 155.0, 'capacity_TH_MW': 263.637116456032, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 1975.0, 'nuts_id_1': 'AT1', 'nuts_id_2': 'AT12', 'nuts_id_3': 'AT130'};{'capacity_E_MW': 0, 'capacity_TH_MW': 195.95528745261498, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'Lasso(capacity_E_MW)', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_317;Leppersdorf;['INET_CS_317'];['INET_N_944'];51.1514;13.9776;DE;None;{'capacity_E_MW': 36.0, 'capacity_TH_MW': 191.05090021580662, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 2014.0, 'nuts_id_1': 'DED', 'nuts_id_2': 'DED2', 'nuts_id_3': 'DED2C'};{'capacity_E_MW': 0, 'capacity_TH_MW': 191.7364897822353, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'Lasso(capacity_E_MW, est_generation_GWh)', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_318;Leuna 1;['INET_CS_318'];['INET_N_946'];51.2998;12.0193;DE;None;{'capacity_E_MW': 135.7, 'capacity_TH_MW': 233.40202478001814, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 1994.0, 'nuts_id_1': 'DEE', 'nuts_id_2': 'DEE0', 'nuts_id_3': 'DEE0B'};{'capacity_E_MW': 0, 'capacity_TH_MW': 191.7364897822353, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'Lasso(capacity_E_MW, est_generation_GWh)', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_319;Leuna 2;['INET_CS_319'];['INET_N_946'];51.2998;12.0193;DE;None;{'capacity_E_MW': 52.0, 'capacity_TH_MW': 197.84746985486444, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 1998.0, 'nuts_id_1': 'DEE', 'nuts_id_2': 'DEE0', 'nuts_id_3': 'DEE0B'};{'capacity_E_MW': 0, 'capacity_TH_MW': 191.7364897822353, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'Lasso(capacity_E_MW, est_generation_GWh)', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_320;Leverkusen;['INET_CS_320'];['INET_N_1057'];51.0167;6.971867;DE;None;{'capacity_E_MW': 27.0, 'capacity_TH_MW': 187.22782979378732, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 1981.0, 'nuts_id_1': 'DEA', 'nuts_id_2': 'DEA2', 'nuts_id_3': 'DEA23'};{'capacity_E_MW': 0, 'capacity_TH_MW': 191.7364897822353, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'Lasso(capacity_E_MW, est_generation_GWh)', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_321;Levice;['INET_CS_321'];['INET_N_949'];48.2022;18.597;SK;GEO_42639;{'capacity_E_MW': 80.0, 'capacity_TH_MW': 32.0, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 2007.0, 'nuts_id_1': 'SK0', 'nuts_id_2': 'SK02', 'nuts_id_3': 'SK023'};{'capacity_E_MW': 0, 'capacity_TH_MW': 0, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'raw', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_322;Lichterfelde;['INET_CS_322'];['INET_N_952'];52.4252;13.3098;DE;GEO_44465;{'capacity_E_MW': 450.0, 'capacity_TH_MW': 702.0, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': 1972.0, 'nuts_id_1': 'DE4', 'nuts_id_2': 'DE40', 'nuts_id_3': 'DE300'};{'capacity_E_MW': 0, 'capacity_TH_MW': 0, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': 0};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'raw', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': 'raw'};{}
INET_CS_323;Lielahti;['INET_CS_323'];['SEQ_5662_p'];61.49455;23.76355;FI;None;{'capacity_E_MW': 142.0, 'capacity_TH_MW': 235.6297814158201, 'end_year': None, 'is_H_gas': 1, 'is_gas_fuel1': 1.0, 'max_demand_M_m3_per_d': 4, 'start_year': None, 'nuts_id_1': 'FI1', 'nuts_id_2': 'FI19', 'nuts_id_3': 'FI197'};{'capacity_E_MW': 0, 'capacity_TH_MW': 191.7364897822353, 'end_year': None, 'is_H_gas': 0.5, 'is_gas_fuel1': 0, 'max_demand_M_m3_per_d': 0, 'start_year': None};{'capacity_E_MW': 'raw', 'capacity_TH_MW': 'Lasso(capacity_E_MW, est_generation_GWh)', 'end_year': None, 'is_H_gas': 'make_Attrib(const)', 'is_gas_fuel1': 'raw', 'max_demand_M_m3_per_d': 'make_Attrib(const)', 'start_year': None};{}
