nuts3,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8,Period 9,Period 10,Period 11,Period 12
DEF05,0.1761979827900799,0.1722609963489849,0.14083866402213016,0.09452504172982344,0.03843719225886445,0.004551201028537743,8.2604918694823e-05,0.00206871604687619,0.01991681401440964,0.06992173258634223,0.12214460444443108,0.15905444981082545
DEF06,0.1877627400014638,0.18035810129355825,0.1400107504732295,0.08533052402668834,0.024722507470386366,0.002167713025384972,4.3056351487504976e-18,0.0008233890770247855,0.013404147455129602,0.06849622107719101,0.1278233454798244,0.16910056062011886
DEF07,0.17852276107579865,0.18100251239394247,0.15215473832411636,0.10248336507884145,0.04189260894719413,0.006572802788589686,0.0003215926212916135,0.00045767389201577165,0.010138316843488862,0.058538795218993404,0.11357719515072816,0.15433763766499958
DEF08,0.18289525434358658,0.18247035479687732,0.15166940150390604,0.10270953894810518,0.04187315337845903,0.004337220233835578,-5.985805491275153e-17,0.00020038520523032424,0.008671161178846618,0.0572309896125671,0.11255453698116044,0.15538800381742562
DEF09,0.18845903876081332,0.18097844420550807,0.140248038255655,0.0850477522712812,0.02403729507995138,0.0020742462563056096,1.5138993919338077e-16,0.0007153885125681359,0.012795359639736215,0.06808454902574411,0.12794410392659086,0.16961578406584601
DEF0A,0.1777650290244831,0.17372086858681288,0.14154971748441633,0.09412268123143248,0.03704808693188207,0.0041780002571765815,5.6493459596945614e-05,0.0017617496362547062,0.01822869364437792,0.06895951543350612,0.12240622767561896,0.16020293663444185
DEF0B,0.17759996609531312,0.17356736465341346,0.14147684536191374,0.09416971362131503,0.03720515512332582,0.004240266036073506,6.23469447441684e-05,0.0017860709047273038,0.01836724841009433,0.06906031014040628,0.12238175509879375,0.1600829576098794
DEF0C,0.1771448623594719,0.1731424928215676,0.1412636333873148,0.09427117242002164,0.03758813032686057,0.004348475930799188,7.029177160984799e-05,0.0018866131106690506,0.01891167500060434,0.06933097586630532,0.12229556012472456,0.15974611688005103
DEF0D,0.1884721971708487,0.1809883055436179,0.1402416997928664,0.08502130282642034,0.024004463753155913,0.0020699929178603946,1.9081456241037323e-17,0.0007283190657100167,0.012854937436589282,0.06806473034932653,0.12793282497753833,0.16962122616606606
DEF0E,0.18636814275263586,0.17912333552798337,0.13958026587947406,0.08597697442709633,0.02613932357983212,0.002359839841870129,8.4441268104427e-18,0.0009852744353845957,0.01436703227547331,0.0693758290009512,0.12763758259024047,0.1680863996890585
DEF0F,0.18821792077329202,0.18076068598578982,0.14014876247991298,0.08511443907263287,0.024254296367023462,0.0021042621965399132,-2.3534723936277056e-16,0.0007742384424522368,0.013107439937855295,0.06820652056850747,0.1278808522332787,0.16943058194271504
DE300,0.2048342890764377,0.19083861250039158,0.13607348245052237,0.06699559562499,0.0076228648070796245,4.464070089332943e-05,3.890809567487724e-17,6.7144155261910875e-06,0.00848843281180677,0.0649247271584174,0.1360080466762344,0.18416259377770047
DE401,0.19938583655429445,0.1862379051302225,0.13527185013534776,0.0700071247264893,0.00920573969758056,0.00021130900333605468,1.3974625757352335e-17,0.0001981491019817299,0.010520515022515777,0.07077479404182503,0.13687766532127815,0.18130911126512889
DE402,0.20069733986927768,0.18675156162520318,0.13536637727300588,0.07006930797809087,0.009432176585754282,0.00024315612770802505,-1.2357509150869091e-17,0.00015286012198645931,0.009895558238271318,0.0686709537390367,0.13673477159279052,0.1819859368488752
DE403,0.20090785313768073,0.18692318129135693,0.13540115464266086,0.06994982493510209,0.009287091306660371,0.00022455888302043252,5.97164049964637e-17,0.0001230494695908103,0.009724101306038969,0.06854043041118735,0.13677321468578177,0.18214553993091961
DE404,0.1994783686140329,0.18632392581817914,0.13533275028425215,0.07000443166593825,0.009040741544908781,0.0001874608778886129,5.4449626803065286e-17,0.0001643729469072236,0.01035517821954724,0.07078069810547537,0.13693935740958185,0.18139271451328826
DE405,0.20294270971151,0.18935550975722704,0.1361090573543978,0.06855486749391591,0.00855088344268191,0.00014778876014890776,1.0556222088140545e-17,2.0392713119908723e-05,0.008865442380644245,0.06655088860310036,0.13604544748921463,0.18285701229403925
DE406,0.19816166133840182,0.18467946603236865,0.13492583154305232,0.07159899075190869,0.011826874609175532,0.0005595506322473992,2.512388862035493e-18,0.0004027514485980494,0.011407409682931219,0.07012977543986264,0.1362505217189102,0.18005716680254324
DE407,0.1965058394862567,0.18404202815351237,0.13520458868420154,0.07568225194062744,0.014295638460720248,0.0008345531188071382,-8.78866010515747e-18,0.00038897219086294347,0.011235153678433318,0.06927793745531287,0.13439251612823735,0.17814052070302816
DE408,0.19395156190090895,0.1848327405086744,0.13843375487944556,0.07622695503422879,0.014183524765403053,0.0008161963455774866,8.290747895261129e-18,0.0005313617504072818,0.01213950467403009,0.07012850466615196,0.1329584764674868,0.17579741900768556
DE409,0.1981316680211921,0.1846551035785615,0.13492127161896814,0.07161927763762856,0.011861492743741868,0.0005641663655986376,4.270130652950642e-18,0.00040387794942867193,0.011416320540581372,0.07014684795317397,0.13624543129449038,0.1800345422966349
DE40A,0.1941676867118436,0.18502004765856328,0.13848393876526627,0.0761035205689373,0.013978254444647217,0.0007889472960115574,-8.191269765636457e-17,0.000508463777220617,0.012001618793757643,0.06999647146442568,0.13299237368072242,0.17595867683860425
DE40B,0.19757462754053898,0.18491584011245235,0.13535337476969328,0.07502524335055537,0.0133564921281682,0.000711575357396049,-1.7918342959396075e-17,0.00031016572914276434,0.010713292520122666,0.06857977802262219,0.13452916946893492,0.17893044100037322
DE40C,0.19829431915864507,0.18479911359204476,0.13499855159241758,0.0715740381361578,0.011593446025099213,0.0005262168306366935,1.845766426036958e-17,0.0003668892274444197,0.011228831069208857,0.07012153195410276,0.13632449482902134,0.18017256758522146
DE40D,0.19287477595889838,0.18391782661031378,0.13828578980771478,0.07696303984752542,0.014986772383923253,0.0009177133041273055,1.3838541275230514e-17,0.0005922913419078241,0.012593280312500411,0.070938905412566,0.13290164396802615,0.17502796105249677
DE40E,0.19666335320359746,0.18400009444182344,0.13482351664275408,0.071654903554371,0.011464284164483285,0.0005054040605567739,3.609022273005363e-17,0.0005155677543653118,0.012389184856550769,0.07237558921352122,0.13637261238151827,0.17923548972645856
DE40F,0.18818448480944694,0.18002887334882747,0.13908442082048025,0.08372011532326155,0.023911359532343204,0.0020806812230903886,4.752509365661253e-18,0.0008876854634836547,0.0138634000155461,0.06948306663829808,0.12910213066538095,0.16965378215984125
DE40G,0.19773600930824098,0.184365606968299,0.13500197943630787,0.07201510004878021,0.011864865730587938,0.0005566784626682812,-1.0499027385720403e-16,0.0003832207713185891,0.011397570847224576,0.07058556535389388,0.13631621050883416,0.17977719256384428
DE40H,0.19707251393825437,0.18434808182244064,0.13494437911892274,0.07146947886476587,0.01102033210489331,0.00044481385913729967,7.34188361842969e-17,0.00044117059024639853,0.011990243578363754,0.07220581134251268,0.13650066881387626,0.17956250596658654
DE40I,0.20189680425168918,0.18854733999098877,0.13618369391414506,0.06945695450103644,0.008830168492606589,0.00017004826689347776,-7.226669573943554e-18,2.4873840164247344e-05,0.009074904809044377,0.06754213860027106,0.1361211456091826,0.1821519277239781
DE803,0.1898516247661149,0.18419387544050206,0.14628689743831494,0.09197769498997227,0.028285665159017464,0.0025650096653286793,-1.0709873015020933e-16,3.449258479663021e-05,0.007867307650371582,0.058860631232945756,0.12250333092699159,0.16757347014564425
DE804,0.193530381133231,0.18471880419260722,0.14071113138887298,0.08120518707299804,0.018346144256783825,0.001325367754099205,-2.8697553023192545e-17,0.00023938158661884025,0.010067496814948642,0.06629720941631682,0.12997668702146983,0.17358220936205365
DE80J,0.18682905866286792,0.18057106124226058,0.14098249856808184,0.08666933023554152,0.02705058177254722,0.0024818029838576884,2.092764826016067e-17,0.0005193828833070108,0.011607132920919154,0.0666964136236374,0.12701411702445173,0.16957862008252814
DE80K,0.18631708397340818,0.1809872800100482,0.14505864451510173,0.09360668808295043,0.032294441366792596,0.0031126922623149057,0.0,0.0001691524170414906,0.009055883428877424,0.06164526278200332,0.12252636584847196,0.16522650531298988
DE80L,0.18638099717372028,0.1810443423953553,0.14507466990314505,0.09356357895631741,0.032204071462747785,0.003100450442934986,-3.894931000713624e-18,0.00017745547740326197,0.00908546762698591,0.0615867979960205,0.1225164208114406,0.1652657477539289
DE80M,0.19014396956235224,0.1817457711998943,0.13966890056446643,0.08279201137334874,0.02193683955017376,0.0018134550455633281,-2.493180376837898e-17,0.0006488286337248682,0.012461768617079287,0.06829071944150934,0.12940854209259067,0.17108919391929683
DE80N,0.1862347692602993,0.1800327472818082,0.14076791156793705,0.08690387383693945,0.02764163495960174,0.0025625947214723147,-1.8780853785682777e-17,0.0006131822246686932,0.012137337284354722,0.06706268965458226,0.12691457958598779,0.16912867962234848
DE80O,0.1884678806878134,0.18027368332465926,0.13914977259714606,0.08355372746712304,0.023617339587543477,0.002041420714209728,2.895671609155846e-17,0.0008739527642746326,0.013758221427201399,0.0692865722880352,0.1291233994123019,0.16985402972969196
DED41,0.20125021097375065,0.18791012060768097,0.13581535252465735,0.07268814210127046,0.010108241969566193,0.00028744081448748773,-2.6432601246792543e-17,8.751553986870496e-05,0.009145861998290332,0.06612651674409932,0.13494876871563283,0.18163182801069575
DED42,0.19838913956654033,0.18560568970227825,0.13557711437426997,0.07466954341526112,0.012538391708856813,0.0006002010902765353,2.9932223865377e-16,0.000171202824531689,0.00995369683563205,0.0681838048081452,0.1347451143893188,0.179566101284889
DED43,0.19832500705849915,0.1855427147455032,0.13551956647772154,0.07463592843850385,0.012591886020346199,0.0006085568704415422,-3.900039508794049e-17,0.00022022013058627148,0.010192167449693146,0.0681724305757164,0.13468765497335433,0.17950386725963446
DED44,0.17848176452727887,0.169189886567257,0.12952105689999605,0.08284707610227718,0.03151776294369731,0.0040085417500290675,0.00011925935933704827,0.0032920930906968405,0.027243314354035576,0.07842644529249347,0.130696083195484,0.1646567159174175
DED45,0.19617327922112876,0.1866022876319859,0.13505486237169084,0.07410703795212548,0.01338657323526491,0.0007334672798674777,-1.419978151433127e-17,8.100095148472666e-05,0.00953874386588485,0.068402997861377,0.1354679623367299,0.18045178729245992
DED21,0.2007598058859798,0.18752569332637042,0.1358232489547501,0.07307628910724889,0.01039828354310587,0.00032172781076221675,4.367607420499022e-17,8.315248865875881e-05,0.009205361558837635,0.06655058434487779,0.1349632340393956,0.18129261894001297
DED2C,0.19806620974459904,0.18531920124156556,0.13542852739033698,0.07472949665293405,0.0129057829129605,0.0006521622316434521,-1.1209737184817082e-17,0.0002716002255992224,0.010463682411787823,0.06826869709094628,0.13459883009812795,0.1792958099994991
DED2D,0.19502849892929505,0.18206281293979373,0.13409063158286372,0.07549154311366252,0.016777371061142257,0.0011978210885646252,1.7664323421023683e-17,0.0008992184465920649,0.013979426190352744,0.07028667347789638,0.13279467225790675,0.17739133091192993
DED2E,0.19833679872337412,0.18554336657924872,0.13547975168359316,0.07458536138934024,0.01267844743550891,0.0006221213489995489,3.568952289652837e-17,0.00023738785111090423,0.010264222099988706,0.06810544879085603,0.1346471610089315,0.17949993308904819
DED2F,0.1984866862089084,0.18567083271133028,0.13552331898855705,0.07452149882877669,0.01251754137337811,0.0006000893402407431,-3.2897025726228654e-17,0.00021171893118658466,0.010124680295486039,0.06803666923524047,0.13468932542340334,0.1796176386634922
DED51,0.1990496670184987,0.1890525237709164,0.13535823855873438,0.07203618013248785,0.010337772405828664,0.0003325169954618832,-1.1542368663215443e-16,3.185017660713501e-05,0.008914401061689068,0.06644166534509835,0.13578864958308506,0.18265653495159234
DED52,0.19552111372621958,0.1860332159688441,0.13490671101413815,0.07447865307160441,0.014194310086421814,0.000843183039299322,-2.3510892124107007e-17,0.00013953369318139906,0.009893473158768875,0.06874236288279038,0.1353164186859947,0.1799310246727375
DED53,0.19528334596998664,0.18582978012322202,0.1348763847779547,0.07463741194940958,0.014422863966380038,0.0008731506373893541,0.0,0.00015291832426217553,0.009990179464099117,0.06890187281010779,0.1352846967092323,0.17974739526795627
DEE01,0.19674331936770073,0.1870825686387319,0.13508386267012104,0.07366589265426143,0.012868135508541562,0.0006670677824430163,8.011294697253745e-18,8.188314332751533e-05,0.009458726851895744,0.06796740607760686,0.13550060220020654,0.18088053510516366
DEE02,0.19873850664220022,0.18878591178677354,0.13531631687560197,0.07224865252512779,0.010679280291442923,0.0003778121232462864,-7.189729479161976e-18,4.2932888477926344e-05,0.009008046012997832,0.06664198835070187,0.13574491632789362,0.18241563617553608
DEE03,0.1986983204190354,0.18828515614079955,0.1365458540377536,0.07233219270942153,0.010200881441453319,0.0003103601404399433,9.100031040334983e-18,9.957915684683672e-05,0.00972412578213206,0.06875048368710816,0.13470538773952853,0.18034765874548106
DEE04,0.19454759955312062,0.18475297324653228,0.13590581952478198,0.07502088537508435,0.014129590871614273,0.0008259780169134119,4.9758229330944625e-17,0.0003846934661883796,0.01163351701105517,0.07138434814385891,0.1341688517877692,0.17724574300308119
DEE05,0.19505687200219277,0.18563879031999145,0.13486382659178212,0.07482226675912891,0.014687320054926501,0.000907853288506213,1.992633874552092e-17,0.00014187811124500554,0.00996810047316853,0.06906560956641525,0.13527069949933312,0.17957678333331029
DEE07,0.19523531658304571,0.18534042912447887,0.13602412317156026,0.07459551889287859,0.01348505718065775,0.0007410934664338961,-2.5694817903480933e-17,0.0003250868642303272,0.011258934501747217,0.0709606976651228,0.13427036761260006,0.17776337493724464
DEE08,0.19487520748832804,0.18548506446603735,0.13485067467270118,0.07494671687317732,0.014798983601070962,0.0009215330182856295,-1.8444515074540584e-17,0.0001557030739780151,0.010063075069086425,0.06920750947378049,0.1352564139379529,0.17943911832560155
DEE09,0.19552400327663344,0.18559409244855027,0.1361127545303004,0.07446350755084961,0.013143697184054094,0.0006942739063677497,1.8765471258546383e-17,0.0002788452238130147,0.011007253905958081,0.0708360879585766,0.13435309774446738,0.1779923862704291
DEE06,0.19511666808889186,0.1852347287505409,0.13597971723871663,0.07463442701390535,0.01360936127344218,0.0007583034212710697,-1.2928553597947168e-17,0.00035448952734755493,0.011412033294054064,0.07100526635314179,0.13422815243416955,0.17766685260451892
DEE0A,0.19490996451685055,0.18506898763498572,0.13600389364744891,0.07483641672963547,0.01370919179268958,0.0007687434727627129,1.128314194713986e-17,0.00033697394635450313,0.011365309602636866,0.07121214901006663,0.13425913110390275,0.17752923854266628
DEE0B,0.1948228477391621,0.18543724993275815,0.134826306823758,0.07496915909631245,0.014924039168562615,0.0009392385954741569,-1.3050749649483653e-17,0.00015953189175220108,0.010083384989138133,0.0692123572352587,0.13523185744833088,0.17939402707949245
DEE0C,0.1959045049071449,0.1859180350336475,0.13617221664901127,0.07421453600505147,0.01276409180606877,0.0006442246374109612,4.320486241088285e-18,0.0002558564262651315,0.01084822866918768,0.07059823052954461,0.1344030952350511,0.17827698010161674
DEE0D,0.19529372782766566,0.18539400669272707,0.136054484615346,0.07458079059529814,0.013378407104431571,0.0007259253662007657,2.4247703935758408e-17,0.00031194139388517257,0.011192812859316678,0.07095455287648936,0.1342999004769222,0.17781345019171751
DEE0E,0.1943347590292303,0.18501952822282325,0.1347634113451261,0.07530056391046921,0.015427158214102524,0.0010055875955068106,-1.8178099164593907e-17,0.0001808391594020093,0.010250803915933806,0.06953434299866355,0.13516610110696614,0.17901690450177632
DEG01,0.19174954188321378,0.18226670308166013,0.13483349593137003,0.07789275851352036,0.019897578778994483,0.0016041818572429503,1.8935064762750068e-17,0.00042578567079973366,0.011684032704724045,0.07060132795576422,0.13377026009471238,0.1752743335279978
DEG02,0.19805704399362328,0.188210278744185,0.13527299880796173,0.07276264798578605,0.011297557055758108,0.0004572278584260435,7.824706327556225e-18,4.98598863560201e-05,0.009141048448302878,0.06715322372566557,0.13569730533809968,0.1819008081558356
DEG03,0.191167107286883,0.18175917988926582,0.13467858306703498,0.07816647947264839,0.020488820021202385,0.0016843467887192292,-4.455425075921323e-18,0.0005176279325810681,0.012193940454800633,0.07090346685801295,0.1336232984593185,0.1748171497695331
DEG04,0.18522173516838397,0.17598455562235799,0.12929872697163522,0.07679918908338895,0.024286112000787244,0.002252508395188983,-1.9227822423341808e-17,0.00190807539250361,0.020145501715792827,0.07732030327018191,0.13524551094872236,0.17153778143105686
DEG05,0.18983188003825707,0.18060199916516861,0.13435830966427717,0.07884777894409223,0.02184922509667094,0.0018678232037827912,2.9738634374180537e-17,0.0006956949555646097,0.013210970377696382,0.07163506289593327,0.13332189964568664,0.17377935601287045
DEG0N,0.18504524089266425,0.1758320194280454,0.1292600018290506,0.07688950753181603,0.02446464171206791,0.002276577863101888,2.3924683274351175e-18,0.0019370027448894955,0.020304000848602958,0.07740329165419575,0.1351922009834872,0.17139551451207835
DEG06,0.1878221071021726,0.1788476761362295,0.1338069580101234,0.0797499118912294,0.023800758862952708,0.002132362904948456,-1.6087194211767115e-16,0.0010453820426167802,0.015129460039997728,0.07267089366056431,0.1327976732632759,0.17219681608588902
DEG07,0.18818582781070667,0.17916768357246604,0.1339206404156922,0.07961075595065976,0.023463499846160956,0.0020863430484141143,4.053409542413908e-17,0.0009663800443405373,0.014707823454953483,0.07249701795163703,0.1329067044040891,0.1724873235008802
DEG0P,0.1826365013007442,0.17373878726687816,0.12866758595318303,0.07799443968814113,0.02672750814973603,0.002582248108869788,2.1431253887208716e-17,0.0024201108523905787,0.022891687787197763,0.07849577737507951,0.1344074822740449,0.16943787124373486
DEG09,0.18828398563321427,0.179255076271075,0.13395701864321372,0.07958688526897534,0.02339892801471882,0.0020775084383204863,2.595967203008726e-17,0.0009346623666778978,0.01454371166602773,0.07245288442189375,0.1329419330544665,0.17256740622141636
DEG0A,0.18687167602265636,0.17802271747893597,0.13357200674844294,0.08022278475248289,0.024761201246968813,0.0022620438115132377,-1.134470462729614e-17,0.0011800045571442113,0.015890672963547205,0.0731848233883242,0.13257602779866465,0.1714560412313195
DEG0B,0.18261976482370557,0.17372481498886103,0.12866665796199364,0.07800832589535847,0.026751044108856075,0.0025853900003868758,-2.6861166805383254e-18,0.0024192303898191176,0.02288933348777472,0.07850548807965974,0.13440488155115415,0.1694250687124306
DEG0C,0.18809051712793687,0.17908520236925204,0.13389844278492266,0.07966118393784363,0.023564744193743745,0.0021000072010185127,-2.30531373858936e-17,0.0009776697960978266,0.014773507550595274,0.07254941843939967,0.13288586638433544,0.17241344021485422
DEG0D,0.18764432051560023,0.17869480898249365,0.1337710091080733,0.07985359139741444,0.023996649906485645,0.0021586909805668807,-3.657646948359208e-17,0.0010601151579477095,0.015221979963919921,0.07277386170982816,0.1327643616842017,0.17206061059346847
DEG0E,0.182263931204989,0.1734155384151651,0.12857885493140722,0.07817100913944353,0.027084709050130676,0.002630465740646391,-3.776546568872506e-17,0.0024909634613653085,0.023273352298871647,0.07866667339469623,0.1342887007577921,0.1691358016054927
DEG0F,0.1882161567866972,0.1791934770113482,0.1339252018963224,0.07959299671641894,0.023442184104639836,0.002083613072843101,7.263108976689023e-18,0.0009628832768211666,0.01468662736424308,0.07247597787846817,0.1329107868459921,0.17251009504620587
DEG0G,0.18778858908864185,0.17882176563466212,0.13381624884827945,0.07979886832206802,0.02386417866284282,0.002140617608734095,5.037114280652793e-17,0.0010283872388883598,0.015052821006476706,0.07270488125179757,0.13280775926053215,0.17217588307707687
DEG0H,0.19307026517820775,0.17946404762959203,0.13003888180173537,0.07315154433506046,0.014302390752537133,0.0008747806793288032,-6.739869930045756e-18,0.001073303415515898,0.015929079438571407,0.07699351670429058,0.1381447267879023,0.17695746327725836
DEG0I,0.18753253066519213,0.17859951803922192,0.13375298823984771,0.07992647135361211,0.0241237042248462,0.0021756633894530557,5.1444189877032634e-17,0.001064468831371811,0.01525697436893915,0.07284327670783061,0.1327480841160703,0.17197632006361513
DEG0J,0.17778669081026013,0.16859002407548934,0.1293042572423305,0.08308400736319035,0.032147794646755226,0.004333192026092551,0.00015367230416382736,0.003416662888880612,0.0279109268208905,0.07870637251620391,0.1304678605058281,0.1640985387999149
DEG0K,0.17719008329158226,0.16807668837930462,0.12912571520451763,0.08330205426897237,0.03269317503105862,0.004544886261563917,0.00017348058798311253,0.00352711820302163,0.028503900841661864,0.07896195024163476,0.13027933402725295,0.16362161366144626
DEG0L,0.1777282236318339,0.1685427162133597,0.12930137166263544,0.08313380422985506,0.032210003719926786,0.004223518286702842,0.0001366680504661945,0.003434475712272111,0.028008386903339892,0.07876116293831537,0.13046364859841833,0.16405602005287453
DEG0M,0.19531947175103248,0.1858671424093937,0.13491885047592672,0.07464948885938079,0.014277516868992576,0.0008518188608926231,-9.110005998374297e-18,0.00013921117430843583,0.009928564473803555,0.06893556020091567,0.13532712039455427,0.1797852545307992
DE600,0.19108457394951933,0.18331242032270906,0.14111282820835147,0.08389284279056171,0.021239993923795157,0.0016924475148365245,1.6262251288421821e-16,0.0003810597221804046,0.010854207305825737,0.06652105473280974,0.12836191809106112,0.17154665343834954
DE911,0.19324252789063806,0.18575440833263052,0.13925026578663452,0.07953968372088878,0.01689917282576184,0.0011444273583276214,-9.337616705176681e-18,0.00030793383830753605,0.010703728857680221,0.06796926945789183,0.130805942526514,0.17438263940472487
DE912,0.19263384851392504,0.1852104428112029,0.13907826353497577,0.07983713926823176,0.017511097246294568,0.0012270704152176268,2.6286897377270162e-17,0.0003864275501580642,0.011158003467886876,0.068327764052279,0.13070190831775,0.1739280348220784
DE913,0.19724225023053954,0.18703569763903138,0.1362641141875188,0.07321068506108623,0.011702100666281995,0.000510369030531337,-2.932423022766915e-17,0.00022696436143027394,0.010513617577018144,0.06959363025158229,0.13445827273019823,0.1792422982647818
DE914,0.1907562049162103,0.18352470748843255,0.13849762942741697,0.0807273184456021,0.019669348088146466,0.0015218891181157303,-1.8290223000252144e-17,0.0006232216105203866,0.012515705810649078,0.06933289119874518,0.1303231754623107,0.1725079084338504
DE91C,0.19165570546165986,0.17977577490692337,0.13230695738035525,0.07640240815571224,0.01870846746720437,0.0014555265333488663,-1.5398027780525608e-17,0.0008169790129313111,0.014017688442955726,0.07306744614957902,0.13538633141286122,0.17640671507646882
DE916,0.19035796870011634,0.18318895021453016,0.13851564702819566,0.08112698642989326,0.020063757933095082,0.0015711659438912716,-1.6128497379640548e-17,0.0005495505849427886,0.012230588952308446,0.0697326297504597,0.1304059197549814,0.17225683470758588
DE917,0.19434277119352505,0.18458485393465565,0.13590836103714668,0.07519076229823857,0.014242784866510776,0.0008389775330548164,5.973732599941534e-18,0.00038388942334552606,0.011663619840567782,0.07156354009103806,0.1341775041464777,0.17710293563543936
